Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18.0,5.0,200.0,1999.83,-0.33,34.3,0,0
0:02,18.0,5.0,200.0,2001.86,2.06,34.18,0,0
0:03,18.0,5.0,200.0,2003.75,1.78,34.07,0,0
0:04,18.0,5.0,200.0,2005.63,1.76,33.96,0,0
0:05,18.0,5.0,200.0,2007.6,1.94,33.85,0,0
0:06,18.0,5.0,200.0,2009.68,2.17,33.73,0,0
0:07,18.0,5.0,200.0,2011.52,1.68,33.63,0,0
0:08,18.0,5.0,200.0,2013.45,1.86,33.52,0,0
0:09,18.0,5.0,200.0,2015.59,2.28,33.39,0,0
0:10,18.0,5.0,200.0,2017.43,1.68,33.29,0,0
0:11,18.0,5.0,200.0,2019.38,1.91,33.18,0,0
0:12,18.0,5.0,200.0,2021.48,2.21,33.06,0,0
0:13,18.0,5.0,200.0,2023.52,2.09,32.94,0,0
0:14,18.0,5.0,200.0,2025.62,2.21,32.82,0,0
0:15,18.0,5.0,200.0,2027.71,2.18,32.7,0,0
0:16,18.0,5.0,200.0,2029.95,2.48,32.57,0,0
0:17,18.0,5.0,200.0,2032.14,2.38,32.45,0,0
0:18,18.0,5.0,200.0,2034.24,2.2,32.33,0,0
0:19,18.0,5.0,200.0,2036.44,2.4,32.2,0,0
0:20,18.0,5.0,200.0,2038.21,1.55,32.1,0,0
0:21,18.0,5.0,200.0,2040.13,1.85,31.99,0,0
0:22,18.0,5.0,200.0,2042.14,2.03,31.88,0,0
0:23,18.0,5.0,200.0,2044.13,1.99,31.76,0,0
0:24,18.0,5.0,200.0,2046.15,2.05,31.65,0,0
0:25,18.0,5.0,200.0,2048.2,2.1,31.53,0,0
0:26,18.0,5.0,200.0,2050.33,2.27,31.41,0,0
0:27,18.0,5.0,200.0,2052.19,1.72,31.3,0,0
0:28,18.0,5.0,200.0,2054.07,1.77,31.2,0,0
0:29,18.0,5.0,200.0,2056.22,2.3,31.07,0,0
0:30,18.0,5.0,200.0,2058.26,2.09,30.96,0,0
0:31,18.0,5.0,200.0,2060.17,1.82,30.85,0,0
0:32,18.0,5.0,200.0,2062.03,1.72,30.74,0,0
0:33,18.0,5.0,200.0,2064.19,2.32,30.62,0,0
0:34,18.0,5.0,200.0,2066.3,2.22,30.5,0,0
0:35,18.0,5.0,200.0,2068.34,2.09,30.38,0,0
0:36,18.0,5.0,200.0,2070.57,2.47,30.25,0,0
0:37,18.0,5.0,200.0,2072.76,2.39,30.13,0,0
0:38,18.0,5.0,200.0,2074.87,2.23,30.01,0,0
0:39,18.0,5.0,200.0,2076.78,1.83,29.9,0,0
0:40,18.0,5.0,200.0,2078.55,1.55,29.8,0,0
0:41,18.0,5.0,200.0,2080.49,1.89,29.69,0,0
0:42,18.0,5.0,200.0,2082.37,1.77,29.58,0,0
0:43,18.0,5.0,200.0,2084.35,1.96,29.47,0,0
0:44,18.0,5.0,200.0,2086.11,1.53,29.37,0,0
0:45,18.0,5.0,200.0,2088.13,2.04,29.25,0,0
0:46,18.0,5.0,200.0,2090.02,1.79,29.14,0,0
0:47,18.0,5.0,200.0,2092.22,2.41,29.02,0,0
0:48,18.0,5.0,200.0,2094.09,1.75,28.91,0,0
0:49,18.0,5.0,200.0,2096.22,2.26,28.79,0,0
0:50,18.0,5.0,200.0,2098.1,1.77,28.68,0,0
0:51,18.0,5.0,200.0,2099.89,1.59,28.58,0,0
0:52,18.0,5.0,200.0,2101.92,2.06,28.46,0,0
0:53,18.0,5.0,200.0,2103.95,2.07,28.35,0,0
0:54,18.0,5.0,200.0,2105.75,1.6,28.24,0,0
0:55,18.0,5.0,200.0,2107.57,1.65,28.14,0,0
0:56,18.0,5.0,200.0,2109.75,2.36,28.01,0,0
0:57,18.0,5.0,200.0,2111.75,2.01,27.9,0,0
0:58,18.0,5.0,200.0,2113.58,1.67,27.8,0,0
0:59,18.0,5.0,200.0,2115.69,2.22,27.67,0,0
1:00,18.0,5.0,200.0,2117.76,2.14,27.56,0,0
1:01,18.0,5.0,200.0,2119.95,2.38,27.43,0,0
1:02,18.0,5.0,200.0,2122.03,2.16,27.31,0,0
1:03,18.0,5.0,200.0,2124.22,2.39,27.19,0,0
1:04,18.0,5.0,200.0,2126.22,2.0,27.07,0,0
