Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,3,13,0,2000,0,34.29,0,1
0:01,5,18,200,1999.85,-0.29,34.29,0,1
0:02,5,18,200,2001.69,1.69,34.19,0,1
0:03,5,18,200,2003.89,2.4,34.06,0,1
0:04,5,18,200,2005.93,2.08,33.95,0,1
0:05,5,18,200,2008.14,2.42,33.82,0,1
0:06,5,18,200,2010.18,2.08,33.7,0,1
0:07,5,18,200,2012,1.65,33.6,0,1
0:08,5,18,200,2014,2,33.49,0,1
0:09,5,18,200,2015.83,1.67,33.38,0,1
0:10,5,18,200,2017.65,1.65,33.28,0,1
0:11,5,18,200,2019.56,1.82,33.17,0,1
0:12,5,18,200,2021.37,1.62,33.06,0,1
0:13,5,18,200,2023.4,2.07,32.95,0,1
0:14,5,18,200,2025.19,1.58,32.85,0,1
0:15,5,18,200,2027.33,2.29,32.72,0,1
0:16,5,18,200,2029.18,1.71,32.62,0,1
0:17,5,18,200,2031.26,2.17,32.5,0,1
0:18,5,18,200,2033.3,2.08,32.38,0,1
0:19,5,18,200,2035.27,1.95,32.27,0,1
0:20,5,18,200,2037.09,1.65,32.17,0,1
0:21,5,18,200,2039.27,2.36,32.04,0,1
0:22,5,18,200,2041.19,1.84,31.93,0,1
0:23,5,18,200,2043.01,1.64,31.83,0,1
0:24,5,18,200,2045.12,2.22,31.71,0,1
0:25,5,18,200,2046.96,1.68,31.6,0,1
0:26,5,18,200,2048.89,1.87,31.49,0,1
0:27,5,18,200,2050.97,2.16,31.37,0,1
0:28,5,18,200,2052.76,1.59,31.27,0,1
0:29,5,18,200,2054.83,2.15,31.15,0,1
0:30,5,18,200,2056.95,2.25,31.03,0,1
0:31,5,18,200,2059.02,2.15,30.91,0,1
0:32,5,18,200,2060.91,1.79,30.81,0,1
0:33,5,18,200,2063.15,2.48,30.68,0,1
0:34,5,18,200,2065.35,2.4,30.55,0,1
0:35,5,18,200,2067.16,1.62,30.45,0,1
0:36,5,18,200,2069.39,2.47,30.32,0,1
0:37,5,18,200,2071.43,2.08,30.2,0,1
0:38,5,18,200,2073.53,2.2,30.08,0,1
0:39,5,18,200,2075.64,2.22,29.96,0,1
0:40,5,18,200,2077.67,2.07,29.85,0,1
0:41,5,18,200,2079.76,2.19,29.73,0,1
0:42,5,18,200,2081.81,2.1,29.61,0,1
0:43,5,18,200,2083.68,1.75,29.5,0,1
0:44,5,18,200,2085.63,1.9,29.39,0,1
0:45,5,18,200,2087.64,2.02,29.28,0,1
0:46,5,18,200,2089.7,2.13,29.16,0,1
0:47,5,18,200,2091.86,2.33,29.04,0,1
0:48,5,18,200,2094.05,2.39,28.91,0,1
0:49,5,18,200,2095.83,1.57,28.81,0,1
0:50,5,18,200,2097.83,2,28.7,0,1
0:51,5,18,200,2099.58,1.51,28.6,0,1
0:52,5,18,200,2101.62,2.08,28.48,0,1
0:53,5,18,200,2103.58,1.93,28.37,0,1
0:54,5,18,200,2105.56,1.97,28.25,0,1
0:55,5,18,200,2107.52,1.93,28.14,0,1
0:56,5,18,200,2109.59,2.15,28.02,0,1
0:57,5,18,200,2111.4,1.63,27.92,0,1
0:58,5,18,200,2113.5,2.2,27.8,0,1
0:59,5,18,200,2115.69,2.38,27.67,0,1
1:00,5,18,200,2117.87,2.36,27.55,0,1
1:01,5,18,200,2119.67,1.6,27.45,0,1
1:02,5,18,200,2121.44,1.55,27.35,0,1
1:03,5,18,200,2123.26,1.64,27.24,0,1
1:04,5,18,200,2125.2,1.89,27.13,0,1
1:05,5,18,200,2127.09,1.79,27.02,0,1
