Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,13,3,0,1999.92,-0.16,34.3,0,0
0:02,13,3,0.16,1999.69,-0.46,34.58,0,0
0:03,13.02,3.01,0.62,1999.75,0.12,34.87,0,0
0:04,13.01,3,0.5,1999.75,-0.01,35.17,0,0
0:05,13.01,3,0.5,1999.94,0.37,35.46,0,0
0:06,13,3,0.12,2000.02,0.16,35.75,0,0
0:07,13,3,-0.03,2000.02,0,36.03,0,0
0:08,13,3,-0.03,2000.12,0.2,36.31,0,0
0:09,13.01,3,-0.23,2000.27,0.31,36.59,0,0
0:10,13.01,3.01,-0.53,2000.36,0.18,36.89,0,0
0:11,13.02,3.01,-0.71,2000.33,-0.05,37.19,0,0
0:12,13.02,3.01,-0.65,2000.26,-0.14,37.48,0,0
0:13,13.01,3.01,-0.51,2000.4,0.29,37.77,0,0
0:14,13.02,3.01,-0.79,2000.42,0.05,38.06,0,0
0:15,13.02,3.01,-0.83,2000.39,-0.06,38.35,0,0
0:16,13.02,3.01,-0.77,2000.22,-0.34,38.65,0,0
0:17,13.01,3,-0.43,2000.15,-0.13,38.93,0,0
0:18,13.01,3,-0.29,2000.18,0.06,39.23,0,0
0:19,13.01,3,-0.35,2000.09,-0.18,39.53,0,0
0:20,13,3,-0.17,1999.9,-0.37,39.83,0,0
0:21,13,3,0.2,1999.72,-0.36,40.12,0,0
0:22,13.01,3.01,0.56,1999.84,0.23,40.4,0,0
0:23,13.01,3,0.32,1999.8,-0.08,40.68,0,0
0:24,13.01,3,0.4,1999.84,0.07,40.96,0,0
0:25,13.01,3,0.32,1999.75,-0.18,41.23,0,0
0:26,13.01,3,0.5,1999.78,0.06,41.52,0,0
0:27,13.01,3,0.44,1999.58,-0.4,41.8,0,0
0:28,13.02,3.01,0.84,1999.63,0.09,42.1,0,0
0:29,13.02,3.01,0.74,1999.45,-0.37,42.38,0,0
0:30,13.03,3.01,1.1,1999.26,-0.39,42.67,0,0
0:31,13.04,3.01,1.48,1999.3,0.07,42.94,0,0
0:32,13.03,3.01,1.4,1999.13,-0.36,43.22,0,0
0:33,13.04,3.02,1.74,1999.09,-0.09,43.51,0,0
0:34,13.05,3.02,1.82,1999.27,0.34,43.81,0,0
0:35,13.04,3.01,1.46,1999.07,-0.42,44.1,0,0
0:36,13.05,3.02,1.86,1999.09,0.02,44.39,0,0
