Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18,5,-199.99,1999.79,-0.41,34.3,0,0
0:02,18,5,-199.99,1997.89,-1.8,34.41,0,0
0:03,18,5,-199.99,1995.73,-2.32,34.53,0,0
0:04,18,5,-199.99,1993.55,-2.36,34.65,0,0
0:05,18,5,-199.99,1991.64,-1.81,34.76,0,0
0:06,18,5,-199.99,1989.54,-2.2,34.88,0,0
0:07,18,5,-199.99,1987.51,-2.05,35,0,0
0:08,18,5,-199.99,1985.52,-1.97,35.11,0,0
0:09,18,5,-199.99,1983.42,-2.2,35.23,0,0
0:10,18,5,-199.99,1981.43,-1.97,35.35,0,0
0:11,18,5,-199.99,1979.61,-1.64,35.45,0,0
0:12,18,5,-199.99,1977.51,-2.2,35.57,0,0
0:13,18,5,-199.99,1975.28,-2.45,35.7,0,0
0:14,18,5,-199.99,1973.1,-2.36,35.82,0,0
0:15,18,5,-199.99,1971.12,-1.96,35.94,0,0
0:16,18,5,-199.99,1968.87,-2.49,36.06,0,0
0:17,18,5,-199.99,1966.83,-2.08,36.18,0,0
0:18,18,5,-199.99,1964.75,-2.15,36.3,0,0
0:19,18,5,-199.99,1962.6,-2.3,36.42,0,0
0:20,18,5,-199.99,1960.37,-2.45,36.55,0,0
0:21,18,5,-199.99,1958.31,-2.12,36.67,0,0
0:22,18,5,-199.99,1956.48,-1.65,36.77,0,0
0:23,18,5,-199.99,1954.6,-1.75,36.88,0,0
0:24,18,5,-199.99,1952.37,-2.46,37.01,0,0
0:25,18,5,-199.99,1950.58,-1.58,37.11,0,0
0:26,18,5,-199.99,1948.69,-1.77,37.22,0,0
0:27,18,5,-199.99,1946.79,-1.8,37.33,0,0
0:28,18,5,-199.99,1944.77,-2.03,37.44,0,0
0:29,18,5,-199.99,1942.87,-1.79,37.55,0,0
0:30,18,5,-199.99,1940.76,-2.21,37.67,0,0
0:31,18,5,-199.99,1938.84,-1.83,37.78,0,0
0:32,18,5,-199.99,1936.74,-2.19,37.9,0,0
0:33,18,5,-199.99,1934.96,-1.55,38,0,0
0:34,18,5,-199.99,1933.19,-1.53,38.1,0,0
0:35,18,5,-199.99,1931.07,-2.24,38.22,0,0
0:36,18,5,-199.99,1929.02,-2.1,38.34,0,0
0:37,18,5,-199.99,1926.82,-2.4,38.47,0,0
0:38,18,5,-199.99,1925.04,-1.55,38.57,0,0
0:39,18,5,-199.99,1922.93,-2.22,38.69,0,0
0:40,18,5,-199.99,1920.95,-1.96,38.8,0,0
0:41,18,5,-199.99,1919.19,-1.51,38.9,0,0
0:42,18,5,-199.99,1917.42,-1.54,39,0,0
0:43,18,5,-199.99,1915.29,-2.25,39.13,0,0
0:44,18,5,-199.99,1913.48,-1.62,39.23,0,0
0:45,18,5,-199.99,1911.24,-2.47,39.36,0,0
0:46,18,5,-199.99,1909.17,-2.13,39.48,0,0
0:47,18,5,-199.99,1907.02,-2.29,39.6,0,0
0:48,18,5,-199.99,1905.16,-1.72,39.71,0,0
0:49,18,5,-199.99,1903.11,-2.09,39.82,0,0
0:50,18,5,-199.99,1901.34,-1.53,39.92,0,0
0:51,18,5,-199.99,1899.53,-1.61,40.03,0,0
0:52,18,5,-199.99,1897.33,-2.4,40.15,0,0
0:53,18,5,-199.99,1895.41,-1.83,40.26,0,0
0:54,18,5,-199.99,1893.6,-1.62,40.37,0,0
0:55,18,5,-199.99,1891.43,-2.33,40.49,0,0
0:56,18,5,-199.99,1889.39,-2.08,40.61,0,0
0:57,18,5,-199.99,1887.44,-1.9,40.72,0,0
0:58,18,5,-199.99,1885.33,-2.22,40.84,0,0
0:59,18,5,-199.99,1883.47,-1.71,40.94,0,0
1:00,18,5,-199.99,1881.6,-1.73,41.05,0,0
1:01,18,5,-199.99,1879.57,-2.06,41.17,0,0
1:02,18,5,-199.99,1877.76,-1.61,41.27,0,0
1:03,18,5,-199.99,1875.59,-2.33,41.39,0,0
1:04,18,5,-199.99,1873.61,-1.96,41.51,0,0
1:05,18,5,-199.99,1871.41,-2.4,41.63,0,0
1:06,18,5,-199.99,1869.5,-1.81,41.74,0,0
1:07,18,5,-199.99,1867.52,-1.95,41.86,0,0
1:08,18,5,-199.99,1865.69,-1.66,41.96,0,0
1:09,18,5,-199.99,1863.69,-2,42.07,0,0
1:10,18,5,-199.99,1861.62,-2.13,42.19,0,0
1:11,18,5,-199.99,1859.79,-1.66,42.3,0,0
1:12,18,5,-199.99,1857.57,-2.44,42.42,0,0
1:13,18,5,-199.99,1855.56,-2.01,42.54,0,0
1:14,18,5,-199.99,1853.38,-2.35,42.66,0,0
1:15,18,5,-199.99,1851.58,-1.6,42.77,0,0
1:16,18,5,-199.99,1849.36,-2.43,42.89,0,0
1:17,18,5,-199.99,1847.31,-2.1,43.01,0,0
1:18,18,5,-199.99,1845.35,-1.91,43.12,0,0
1:19,18,5,-199.99,1843.36,-1.97,43.24,0,0
1:20,18,5,-199.99,1841.25,-2.21,43.36,0,0
1:21,18,5,-199.99,1839.22,-2.06,43.47,0,0
1:22,18,5,-199.99,1837.26,-1.91,43.59,0,0
1:23,18,5,-199.99,1835.08,-2.35,43.71,0,0
1:24,18,5,-199.99,1833.13,-1.9,43.82,0,0
1:25,18,5,-199.99,1831.14,-1.97,43.93,0,0
1:26,18,5,-199.99,1828.96,-2.36,44.06,0,0
1:27,18,5,-199.99,1827.08,-1.76,44.17,0,0
1:28,18,5,-199.99,1824.9,-2.36,44.29,0,0
1:29,18,5,-199.99,1822.91,-1.98,44.41,0,0
1:30,18,5,-199.99,1820.97,-1.88,44.52,0,0
1:31,18,5,-199.99,1818.94,-2.06,44.63,0,0
1:32,18,5,-199.99,1816.88,-2.12,44.75,0,0
1:33,18,5,-199.99,1814.73,-2.3,44.87,0,0
1:34,18,5,-199.99,1812.97,-1.52,44.97,0,0
1:35,18,5,-199.99,1810.91,-2.12,45.09,0,0
1:36,18,5,-199.99,1808.84,-2.13,45.21,0,0
1:37,18,5,-199.99,1806.92,-1.84,45.32,0,0
1:38,18,5,-199.99,1804.85,-2.14,45.44,0,0
1:39,18,5,-199.99,1802.68,-2.34,45.56,0,0
1:40,18,5,-199.99,1800.78,-1.8,45.67,0,0
1:41,18,5,-199.99,1798.83,-1.9,45.78,0,0
1:42,18,5,-199.99,1797.03,-1.59,45.88,0,0
1:43,18,5,-199.99,1794.85,-2.35,46.01,0,0
1:44,18,5,-199.99,1793.01,-1.68,46.11,0,0
1:45,18,5,-199.99,1791.24,-1.54,46.21,0,0
1:46,18,5,-199.99,1789.07,-2.33,46.34,0,0
1:47,18,5,-199.99,1787.18,-1.77,46.45,0,0
1:48,18,5,-199.99,1785.25,-1.85,46.56,0,0
1:49,18,5,-199.99,1783.4,-1.7,46.66,0,0
1:50,18,5,-199.99,1781.4,-2,46.78,0,0
1:51,18,5,-199.99,1779.34,-2.12,46.89,0,0
1:52,18,5,-199.99,1777.22,-2.23,47.02,0,0
1:53,18,5,-199.99,1775.37,-1.7,47.12,0,0
1:54,18,5,-199.99,1773.52,-1.69,47.23,0,0
1:55,18,5,-199.99,1771.66,-1.72,47.33,0,0
1:56,18,5,-199.99,1769.55,-2.21,47.45,0,0
1:57,18,5,-199.99,1767.65,-1.8,47.56,0,0
1:58,18,5,-199.99,1765.42,-2.45,47.69,0,0
1:59,18,5,-199.99,1763.51,-1.82,47.8,0,0
2:00,18,5,-199.99,1761.31,-2.39,47.93,0,0
2:01,18,5,-199.99,1759.09,-2.43,48.05,0,0
2:02,18,5,-199.99,1757.14,-1.9,48.16,0,0
2:03,18,5,-199.99,1755.31,-1.65,48.27,0,0
2:04,18,5,-199.99,1753.43,-1.75,48.38,0,0
2:05,18,5,-199.99,1751.41,-2.04,48.49,0,0
2:06,18,5,-199.99,1749.63,-1.55,48.59,0,0
2:07,18,5,-199.99,1747.53,-2.19,48.71,0,0
2:08,18,5,-199.99,1745.72,-1.61,48.82,0,0
2:09,18,5,-199.99,1743.53,-2.38,48.94,0,0
2:10,18,5,-199.99,1741.51,-2.03,49.06,0,0
2:11,18,5,-199.99,1739.69,-1.64,49.16,0,0
2:12,18,5,-199.99,1737.6,-2.18,49.28,0,0
2:13,18,5,-199.99,1735.61,-1.98,49.39,0,0
2:14,18,5,-199.99,1733.67,-1.88,49.5,0,0
2:15,18,5,-199.99,1731.91,-1.51,49.61,0,0
2:16,18,5,-199.99,1730.12,-1.58,49.71,0,0
2:17,18,5,-199.99,1728.29,-1.65,49.81,0,0
2:18,18,5,-199.99,1726.54,-1.49,49.91,0,0
2:19,18,5,-199.99,1724.37,-2.34,50.04,0,0
2:20,18,5,-199.99,1722.29,-2.16,50.15,0,0
2:21,18,5,-199.99,1720.1,-2.38,50.28,0,0
2:22,18,5,-199.99,1718.15,-1.89,50.39,0,0
2:23,18,5,-199.99,1716.14,-2.01,50.51,0,0
2:24,18,5,-199.99,1714.29,-1.7,50.61,0,0
2:25,18,5,-199.99,1712.29,-1.99,50.73,0,0
2:26,18,5,-199.99,1710.32,-1.93,50.84,0,0
2:27,18,5,-199.99,1708.37,-1.89,50.95,0,0
2:28,18,5,-199.99,1706.42,-1.9,51.06,0,0
2:29,18,5,-199.99,1704.43,-1.98,51.18,0,0
2:30,18,5,-199.99,1702.34,-2.17,51.29,0,0
2:31,18,5,-199.99,1700.38,-1.91,51.41,0,0
2:32,18,5,-199.99,1698.27,-2.22,51.53,0,0
2:33,18,5,-199.99,1696.08,-2.37,51.65,0,0
2:34,18,5,-199.99,1694.31,-1.53,51.75,0,0
2:35,18,5,-199.99,1692.41,-1.79,51.86,0,0
2:36,18,5,-199.99,1690.39,-2.04,51.98,0,0
2:37,18,5,-199.99,1688.34,-2.09,52.09,0,0
2:38,18,5,-199.99,1686.09,-2.49,52.22,0,0
2:39,18,5,-199.99,1684.21,-1.76,52.33,0,0
2:40,18,5,-199.99,1682.15,-2.12,52.45,0,0
2:41,18,5,-199.99,1680.33,-1.63,52.55,0,0
2:42,18,5,-199.99,1678.2,-2.26,52.67,0,0
2:43,18,5,-199.99,1676.27,-1.86,52.78,0,0
2:44,18,5,-199.99,1674.21,-2.11,52.9,0,0
2:45,18,5,-199.99,1672.39,-1.64,53.01,0,0
2:46,18,5,-199.99,1670.26,-2.26,53.13,0,0
2:47,18,5,-199.99,1668.49,-1.54,53.23,0,0
2:48,18,5,-199.99,1666.53,-1.91,53.34,0,0
2:49,18,5,-199.99,1664.72,-1.62,53.44,0,0
2:50,18,5,-199.99,1662.54,-2.36,53.57,0,0
2:51,18,5,-199.99,1660.6,-1.88,53.68,0,0
2:52,18,5,-199.99,1658.79,-1.61,53.78,0,0
2:53,18,5,-199.99,1656.9,-1.78,53.89,0,0
2:54,18,5,-199.99,1654.72,-2.36,54.02,0,0
2:55,18,5,-199.99,1652.66,-2.12,54.13,0,0
2:56,18,5,-199.99,1650.42,-2.47,54.26,0,0
