Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,25.5,8.0,-499.99,1999.79,-0.41,34.3,0,1
0:02,25.5,8.0,-499.99,1995.01,-4.56,34.57,0,1
0:03,25.5,8.0,-499.99,1989.94,-5.13,34.86,0,1
0:04,25.5,8.0,-499.99,1985.17,-4.53,35.13,0,1
0:05,25.5,8.0,-499.99,1980.04,-5.25,35.43,0,1
0:06,25.5,8.0,-499.99,1975.26,-4.56,35.7,0,1
0:07,25.5,8.0,-499.99,1970.02,-5.47,36.0,0,1
0:08,25.5,8.0,-499.99,1965.16,-4.72,36.28,0,1
0:09,25.5,8.0,-499.99,1960.07,-5.18,36.57,0,1
0:10,25.5,8.0,-499.99,1955.1,-4.93,36.85,0,1
0:11,25.5,8.0,-499.99,1949.91,-5.37,37.15,0,1
0:12,25.5,8.0,-499.99,1944.98,-4.86,37.43,0,1
0:13,25.5,8.0,-499.99,1939.85,-5.25,37.72,0,1
0:14,25.5,8.0,-499.99,1934.97,-4.75,38.0,0,1
0:15,25.5,8.0,-499.99,1930.21,-4.51,38.27,0,1
0:16,25.5,8.0,-499.99,1925.08,-5.26,38.57,0,1
0:17,25.5,8.0,-499.99,1920.14,-4.87,38.85,0,1
0:18,25.5,8.0,-499.99,1915.3,-4.68,39.13,0,1
0:19,25.5,8.0,-499.99,1910.15,-5.29,39.42,0,1
0:20,25.5,8.0,-499.99,1904.96,-5.38,39.72,0,1
0:21,25.5,8.0,-499.99,1899.88,-5.15,40.01,0,1
0:22,25.5,8.0,-499.99,1894.98,-4.79,40.29,0,1
0:23,25.5,8.0,-499.99,1889.82,-5.32,40.58,0,1
0:24,25.5,8.0,-499.99,1884.71,-5.22,40.87,0,1
0:25,25.5,8.0,-499.99,1879.52,-5.38,41.17,0,1
0:26,25.5,8.0,-499.99,1874.32,-5.4,41.47,0,1
0:27,25.5,8.0,-499.99,1869.4,-4.83,41.75,0,1
0:28,25.5,8.0,-499.99,1864.55,-4.7,42.03,0,1
0:29,25.5,8.0,-499.99,1859.65,-4.79,42.31,0,1
0:30,25.5,8.0,-499.99,1854.42,-5.46,42.6,0,1
0:31,25.5,8.0,-499.99,1849.17,-5.49,42.9,0,1
0:32,25.46,7.98,-498.33,1844.41,-4.52,43.18,0,1
0:33,25.22,7.89,-488.81,1839.56,-4.72,43.45,0,1
0:34,24.98,7.79,-479.11,1834.73,-4.77,43.73,0,1
0:35,24.74,7.69,-469.45,1829.74,-5.19,44.01,0,1
0:36,24.49,7.59,-459.47,1824.91,-4.97,44.29,0,1
0:37,24.25,7.5,-449.81,1820.56,-4.1,44.54,0,1
0:38,24.03,7.41,-441.11,1816.2,-4.23,44.79,0,1
0:39,23.81,7.32,-432.39,1811.84,-4.3,45.04,0,1
0:40,23.59,7.24,-423.67,1807.55,-4.26,45.28,0,1
0:41,23.38,7.15,-415.09,1803.35,-4.17,45.52,0,1
0:42,23.17,7.07,-406.69,1799.27,-4.01,45.76,0,1
0:43,22.96,6.99,-398.53,1795.12,-4.23,45.99,0,1
0:44,22.76,6.9,-390.23,1791.19,-3.87,46.22,0,1
0:45,22.56,6.82,-382.37,1787.23,-4.01,46.44,0,1
0:46,22.36,6.74,-374.45,1783.63,-3.37,46.65,0,1
0:47,22.18,6.67,-367.25,1780.12,-3.28,46.85,0,1
0:48,22.01,6.6,-360.23,1776.68,-3.2,47.05,0,1
0:49,21.83,6.53,-353.35,1773.2,-3.36,47.25,0,1
0:50,21.66,6.46,-346.39,1769.69,-3.49,47.45,0,1
0:51,21.48,6.39,-339.37,1766.46,-2.99,47.63,0,1
0:52,21.32,6.33,-332.91,1763.01,-3.5,47.83,0,1
0:53,21.15,6.26,-326.01,1759.63,-3.43,48.02,0,1
0:54,20.98,6.19,-319.25,1756.3,-3.39,48.21,0,1
0:55,20.81,6.13,-312.59,1753.06,-3.29,48.4,0,1
0:56,20.65,6.06,-306.11,1749.99,-3.02,48.57,0,1
0:57,20.5,6.0,-299.97,1747.11,-2.7,48.74,0,1
0:58,20.36,5.94,-294.21,1744.23,-2.77,48.9,0,1
0:59,20.21,5.88,-288.45,1741.41,-2.69,49.06,0,1
1:00,20.07,5.83,-282.81,1738.4,-3.13,49.23,0,1
1:01,19.92,5.77,-276.79,1735.7,-2.57,49.39,0,1
