Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18.0,5.0,200.0,1999.76,-0.47,34.3,0,0
0:02,18.0,5.0,200.0,2001.93,2.34,34.18,0,0
0:03,18.0,5.0,200.0,2003.93,2.01,34.06,0,0
0:04,18.0,5.0,200.0,2005.9,1.95,33.95,0,0
0:05,18.0,5.0,200.0,2007.71,1.63,33.85,0,0
0:06,18.0,5.0,200.0,2009.5,1.59,33.74,0,0
0:07,18.0,5.0,200.0,2011.43,1.87,33.63,0,0
0:08,18.0,5.0,200.0,2013.46,2.06,33.52,0,0
0:09,18.0,5.0,200.0,2015.31,1.7,33.41,0,0
0:10,18.0,5.0,200.0,2017.22,1.83,33.3,0,0
0:11,18.0,5.0,200.0,2019.26,2.09,33.19,0,0
0:12,18.0,5.0,200.0,2021.08,1.64,33.08,0,0
0:13,18.0,5.0,200.0,2023.33,2.5,32.95,0,0
0:14,18.0,5.0,200.0,2025.26,1.87,32.84,0,0
0:15,18.0,5.0,200.0,2027.28,2.04,32.73,0,0
0:16,18.0,5.0,200.0,2029.05,1.54,32.63,0,0
0:17,18.0,5.0,200.0,2030.96,1.83,32.52,0,0
0:18,18.0,5.0,200.0,2033.01,2.1,32.4,0,0
0:19,18.0,5.0,200.0,2034.77,1.52,32.3,0,0
0:20,18.0,5.0,200.0,2036.97,2.41,32.17,0,0
0:21,18.0,5.0,200.0,2039.0,2.07,32.06,0,0
0:22,18.0,5.0,200.0,2040.84,1.68,31.95,0,0
0:23,18.0,5.0,200.0,2042.95,2.22,31.83,0,0
0:24,18.0,5.0,200.0,2045.14,2.38,31.71,0,0
0:25,18.0,5.0,200.0,2047.09,1.91,31.59,0,0
0:26,18.0,5.0,200.0,2049.01,1.84,31.49,0,0
0:27,18.0,5.0,200.0,2051.07,2.13,31.37,0,0
0:28,18.0,5.0,200.0,2052.89,1.65,31.26,0,0
0:29,18.0,5.0,200.0,2054.84,1.91,31.15,0,0
0:30,18.0,5.0,200.0,2056.82,1.96,31.04,0,0
0:31,18.0,5.0,200.0,2058.62,1.61,30.94,0,0
0:32,18.0,5.0,200.0,2060.45,1.67,30.83,0,0
0:33,18.0,5.0,200.0,2062.63,2.37,30.71,0,0
0:34,18.0,5.0,200.0,2064.74,2.23,30.59,0,0
0:35,18.0,5.0,200.0,2066.54,1.61,30.48,0,0
0:36,18.0,5.0,200.0,2068.64,2.21,30.36,0,0
0:37,18.0,5.0,200.0,2070.85,2.42,30.24,0,0
0:38,18.0,5.0,200.0,2072.96,2.23,30.12,0,0
0:39,18.0,5.0,200.0,2075.07,2.23,30.0,0,0
0:40,18.0,5.0,200.0,2077.01,1.89,29.89,0,0
0:41,18.0,5.0,200.0,2078.89,1.76,29.78,0,0
0:42,18.0,5.0,200.0,2081.04,2.3,29.65,0,0
0:43,18.0,5.0,200.0,2082.93,1.78,29.55,0,0
0:44,18.0,5.0,200.0,2084.87,1.89,29.44,0,0
0:45,18.0,5.0,200.0,2087.11,2.48,29.31,0,0
0:46,18.0,5.0,200.0,2089.36,2.5,29.18,0,0
0:47,18.0,5.0,200.0,2091.43,2.15,29.06,0,0
0:48,18.0,5.0,200.0,2093.41,1.96,28.95,0,0
0:49,18.0,5.0,200.0,2095.5,2.18,28.83,0,0
0:50,18.0,5.0,200.0,2097.44,1.89,28.72,0,0
0:51,18.0,5.0,200.0,2099.52,2.16,28.6,0,0
0:52,18.0,5.0,200.0,2101.74,2.45,28.47,0,0
0:53,18.0,5.0,200.0,2103.77,2.07,28.36,0,0
0:54,18.0,5.0,200.0,2105.8,2.06,28.24,0,0
0:55,18.0,5.0,200.0,2107.77,1.95,28.13,0,0
0:56,18.0,5.0,200.0,2109.84,2.14,28.01,0,0
0:57,18.0,5.0,200.0,2111.65,1.63,27.91,0,0
0:58,18.0,5.0,200.0,2113.61,1.92,27.79,0,0
0:59,18.0,5.0,200.0,2115.61,2.0,27.68,0,0
1:00,18.0,5.0,200.0,2117.71,2.2,27.56,0,0
1:01,18.0,5.0,200.0,2119.91,2.41,27.43,0,0
1:02,18.0,5.0,200.0,2122.05,2.28,27.31,0,0
1:03,18.0,5.0,200.0,2123.89,1.69,27.21,0,0
1:04,18.0,5.0,200.0,2125.64,1.5,27.11,0,0
1:05,18.0,5.0,200.0,2127.72,2.17,26.99,0,0
1:06,18.0,5.0,200.0,2129.63,1.82,26.88,0,0
1:07,18.0,5.0,200.0,2131.84,2.42,26.75,0,0
1:08,18.0,5.0,200.0,2133.81,1.94,26.64,0,0
1:09,18.0,5.0,200.0,2135.67,1.72,26.53,0,0
1:10,18.0,5.0,200.0,2137.61,1.89,26.42,0,0
1:11,18.0,5.0,200.0,2139.55,1.89,26.31,0,0
1:12,18.0,5.0,200.0,2141.59,2.08,26.19,0,0
1:13,18.0,5.0,200.0,2143.7,2.22,26.07,0,0
1:14,18.0,5.0,200.0,2145.67,1.94,25.96,0,0
1:15,18.0,5.0,200.0,2147.45,1.57,25.86,0,0
1:16,18.0,5.0,200.0,2149.45,2.01,25.75,0,0
1:17,18.0,5.0,200.0,2151.35,1.8,25.64,0,0
1:18,18.0,5.0,200.0,2153.12,1.55,25.54,0,0
1:19,18.0,5.0,200.0,2155.16,2.08,25.42,0,0
1:20,18.0,5.0,200.0,2157.09,1.87,25.31,0,0
1:21,18.0,5.0,200.0,2159.0,1.82,25.2,0,0
1:22,18.0,5.0,200.0,2161.23,2.47,25.07,0,0
1:23,18.0,5.0,200.0,2163.28,2.1,24.96,0,0
1:24,18.0,5.0,200.0,2165.13,1.71,24.85,0,0
1:25,18.0,5.0,200.0,2167.1,1.95,24.74,0,0
