Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18,5,-199.99,1999.96,-0.08,34.29,0,0
0:02,18,5,-199.99,1998.01,-1.9,34.4,0,0
0:03,18,5,-199.99,1995.82,-2.38,34.52,0,0
0:04,18,5,-199.99,1993.73,-2.17,34.64,0,0
0:05,18,5,-199.99,1991.87,-1.71,34.75,0,0
0:06,18,5,-199.99,1990.1,-1.54,34.85,0,0
0:07,18,5,-199.99,1987.87,-2.46,34.98,0,0
0:08,18,5,-199.99,1985.79,-2.16,35.1,0,0
0:09,18,5,-199.99,1983.64,-2.29,35.22,0,0
0:10,18,5,-199.99,1981.59,-2.1,35.34,0,0
0:11,18,5,-199.99,1979.81,-1.56,35.44,0,0
0:12,18,5,-199.99,1977.8,-2.01,35.55,0,0
0:13,18,5,-199.99,1975.86,-1.88,35.67,0,0
0:14,18,5,-199.99,1973.89,-1.94,35.78,0,0
0:15,18,5,-199.99,1971.98,-1.82,35.89,0,0
0:16,18,5,-199.99,1970.01,-1.94,36,0,0
0:17,18,5,-199.99,1967.97,-2.07,36.12,0,0
0:18,18,5,-199.99,1966.1,-1.74,36.22,0,0
0:19,18,5,-199.99,1964.18,-1.83,36.33,0,0
0:20,18,5,-199.99,1962.05,-2.26,36.45,0,0
0:21,18,5,-199.99,1960.23,-1.63,36.56,0,0
0:22,18,5,-199.99,1958.46,-1.54,36.66,0,0
0:23,18,5,-199.99,1956.47,-1.97,36.77,0,0
0:24,18,5,-199.99,1954.28,-2.38,36.9,0,0
0:25,18,5,-199.99,1952.19,-2.18,37.02,0,0
0:26,18,5,-199.99,1950.04,-2.3,37.14,0,0
0:27,18,5,-199.99,1948.09,-1.89,37.25,0,0
0:28,18,5,-199.99,1946.11,-1.95,37.37,0,0
0:29,18,5,-199.99,1944.14,-1.94,37.48,0,0
0:30,18,5,-199.99,1941.91,-2.45,37.61,0,0
0:31,18,5,-199.99,1939.82,-2.18,37.72,0,0
0:32,18,5,-199.99,1937.58,-2.47,37.85,0,0
0:33,18,5,-199.99,1935.77,-1.62,37.96,0,0
0:34,18,5,-199.99,1933.99,-1.56,38.06,0,0
0:35,18,5,-199.99,1931.75,-2.47,38.19,0,0
0:36,18,5,-199.99,1929.76,-1.97,38.3,0,0
0:37,18,5,-199.99,1927.82,-1.87,38.41,0,0
0:38,18,5,-199.99,1925.85,-1.93,38.52,0,0
0:39,18,5,-199.99,1923.67,-2.36,38.65,0,0
0:40,18,5,-199.99,1921.72,-1.89,38.76,0,0
0:41,18,5,-199.99,1919.84,-1.75,38.87,0,0
