Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18,5,-199.99,2000,0,34.29,0,0
0:02,18,5,-199.99,1997.99,-2.02,34.4,0,0
0:03,18,5,-199.99,1995.96,-2.06,34.52,0,0
0:04,18,5,-199.99,1993.76,-2.4,34.64,0,0
0:05,18,5,-199.99,1991.59,-2.33,34.77,0,0
0:06,18,5,-199.99,1989.41,-2.36,34.89,0,0
0:07,18,5,-199.99,1987.17,-2.48,35.02,0,0
0:08,18,5,-199.99,1984.99,-2.36,35.14,0,0
0:09,18,5,-199.99,1982.91,-2.16,35.26,0,0
0:10,18,5,-199.99,1980.75,-2.31,35.39,0,0
0:11,18,5,-199.99,1978.99,-1.51,35.49,0,0
0:12,18,5,-199.99,1977.2,-1.58,35.59,0,0
0:13,18,5,-199.99,1975.07,-2.26,35.71,0,0
0:14,18,5,-199.99,1972.89,-2.36,35.83,0,0
0:15,18,5,-199.99,1970.91,-1.96,35.95,0,0
0:16,18,5,-199.99,1968.69,-2.44,36.07,0,0
0:17,18,5,-199.99,1966.45,-2.47,36.2,0,0
0:18,18,5,-199.99,1964.52,-1.85,36.31,0,0
0:19,18,5,-199.99,1962.67,-1.69,36.42,0,0
0:20,18,5,-199.99,1960.88,-1.57,36.52,0,0
0:21,18,5,-199.99,1958.95,-1.86,36.63,0,0
0:22,18,5,-199.99,1957.11,-1.68,36.74,0,0
0:23,18,5,-199.99,1955.2,-1.82,36.85,0,0
0:24,18,5,-199.99,1953.19,-2.01,36.96,0,0
0:25,18,5,-199.99,1951.04,-2.3,37.08,0,0
0:26,18,5,-199.99,1949.11,-1.86,37.19,0,0
0:27,18,5,-199.99,1947.35,-1.51,37.29,0,0
0:28,18,5,-199.99,1945.55,-1.59,37.4,0,0
0:29,18,5,-199.99,1943.35,-2.39,37.52,0,0
0:30,18,5,-199.99,1941.35,-1.99,37.64,0,0
0:31,18,5,-199.99,1939.18,-2.33,37.76,0,0
0:32,18,5,-199.99,1937.15,-2.05,37.88,0,0
0:33,18,5,-199.99,1935.31,-1.67,37.98,0,0
0:34,18,5,-199.99,1933.32,-1.98,38.1,0,0
0:35,18,5,-199.99,1931.36,-1.91,38.21,0,0
0:36,18,5,-199.99,1929.46,-1.8,38.32,0,0
0:37,18,5,-199.99,1927.67,-1.57,38.42,0,0
0:38,18,5,-199.99,1925.53,-2.28,38.54,0,0
0:39,18,5,-199.99,1923.38,-2.29,38.66,0,0
0:40,18,5,-199.99,1921.21,-2.34,38.79,0,0
0:41,18,5,-199.99,1919.1,-2.21,38.91,0,0
0:42,18,5,-199.99,1917.17,-1.86,39.02,0,0
0:43,18,5,-199.99,1914.97,-2.39,39.14,0,0
0:44,18,5,-199.99,1912.78,-2.38,39.27,0,0
0:45,18,5,-199.99,1910.78,-2,39.38,0,0
0:46,18,5,-199.99,1908.87,-1.82,39.49,0,0
0:47,18,5,-199.99,1906.93,-1.87,39.6,0,0
0:48,18,5,-199.99,1905,-1.86,39.71,0,0
