Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,2000,3,0,2000,0,34.29,0,1
0:01,2000.03,5,200,2000.03,0.06,34.28,0,1
0:02,2002.09,5,200,2002.09,2.12,34.17,0,1
0:03,2004.14,5,200,2004.14,2.1,34.05,0,1
0:04,2006.12,5,200,2006.12,1.97,33.94,0,1
0:05,2008,5,200,2008,1.76,33.83,0,1
0:06,2009.77,5,200,2009.77,1.55,33.73,0,1
0:07,2011.68,5,200,2011.68,1.82,33.62,0,1
0:08,2013.44,5,200,2013.44,1.53,33.52,0,1
0:09,2015.27,5,200,2015.27,1.66,33.41,0,1
0:10,2017.32,5,200,2017.32,2.11,33.3,0,1
0:11,14,5,200,2019.4,2.17,33.18,0,1
0:12,2021.61,5,200,2021.61,2.42,33.05,0,1
0:13,2023.53,5,200,2023.53,1.84,32.94,0,1
0:14,2025.38,5,200,2025.38,1.7,32.84,0,1
0:15,2027.54,5,200,2027.54,2.32,32.71,0,1
0:16,2029.33,5,200,2029.33,1.59,32.61,0,1
0:17,2031.22,5,200,2031.22,1.78,32.5,0,1
0:18,2033.31,5,200,2033.31,2.18,32.38,0,1
0:19,2035.31,5,200,2035.31,2.01,32.27,0,1
0:20,2037.47,5,200,2037.47,2.32,32.14,0,1
0:21,18,5,200,2039.27,1.61,32.04,0,1
0:22,2041.12,5,200,2041.12,1.71,31.94,0,1
0:23,2043.05,5,200,2043.05,1.87,31.83,0,1
0:24,2045.17,5,200,2045.17,2.24,31.7,0,1
0:25,2047.22,5,200,2047.22,2.1,31.59,0,1
0:26,2049.1,5,200,2049.1,1.76,31.48,0,1
0:27,2051.24,5,200,2051.24,2.29,31.36,0,1
0:28,2053.23,5,200,2053.23,1.98,31.24,0,1
0:29,2055.3,5,200,2055.3,2.15,31.13,0,1
0:30,2057.08,5,200,2057.08,1.56,31.02,0,1
0:31,2059.13,5,200,2059.13,2.1,30.91,0,1
0:32,2060.9,5,200,2060.9,1.54,30.81,0,1
0:33,2062.98,5,200,2062.98,2.17,30.69,0,1
0:34,2064.78,5,200,2064.78,1.6,30.58,0,1
0:35,2066.55,5,200,2066.55,1.54,30.48,0,1
0:36,2068.47,5,200,2068.47,1.85,30.37,0,1
0:37,2070.26,5,200,2070.26,1.58,30.27,0,1
0:38,2072.02,5,200,2072.02,1.53,30.17,0,1
0:39,2073.88,5,200,2073.88,1.72,30.06,0,1
0:40,2075.83,5,200,2075.83,1.91,29.95,0,1
0:41,2078.07,5,200,2078.07,2.48,29.82,0,1
0:42,2080.17,5,200,2080.17,2.2,29.7,0,1
0:43,2082.08,5,200,2082.08,1.83,29.6,0,1
0:44,2084.31,5,200,2084.31,2.46,29.47,0,1
0:45,2086.55,5,200,2086.55,2.48,29.34,0,1
0:46,2088.31,5,200,2088.31,1.52,29.24,0,1
0:47,2090.52,5,200,2090.52,2.43,29.11,0,1
0:48,2092.68,5,200,2092.68,2.33,28.99,0,1
0:49,2094.56,5,200,2094.56,1.77,28.88,0,1
0:50,2096.41,5,200,2096.41,1.7,28.78,0,1
0:51,2098.28,5,200,2098.28,1.75,28.67,0,1
0:52,2100.27,5,200,2100.27,1.98,28.56,0,1
0:53,2102.4,5,200,2102.4,2.26,28.43,0,1
0:54,2104.49,5,200,2104.49,2.19,28.31,0,1
0:55,2106.67,5,200,2106.67,2.36,28.19,0,1
0:56,2108.73,5,200,2108.73,2.12,28.07,0,1
0:57,2110.78,5,200,2110.78,2.1,27.96,0,1
0:58,2112.99,5,200,2112.99,2.43,27.83,0,1
0:59,2114.91,5,200,2114.91,1.85,27.72,0,1
1:00,2116.8,5,200,2116.8,1.78,27.61,0,1
1:01,2118.69,5,200,2118.69,1.78,27.5,0,1
1:02,2120.72,5,200,2120.72,2.06,27.39,0,1
1:03,2122.68,5,200,2122.68,1.93,27.28,0,1
1:04,2124.9,5,200,2124.9,2.44,27.15,0,1
1:05,2127.11,5,200,2127.11,2.42,27.02,0,1
1:06,2129.13,5,200,2129.13,2.04,26.91,0,1
1:07,2131.21,5,200,2131.21,2.17,26.79,0,1
1:08,2133.09,5,200,2133.09,1.77,26.68,0,1
1:09,2134.92,5,200,2134.92,1.66,26.58,0,1
1:10,2137.14,5,200,2137.14,2.45,26.45,0,1
1:11,2139.17,5,200,2139.17,2.06,26.33,0,1
1:12,2141.32,5,200,2141.32,2.3,26.21,0,1
1:13,2143.16,5,200,2143.16,1.69,26.11,0,1
1:14,2144.95,5,200,2144.95,1.59,26,0,1
1:15,2147.16,5,200,2147.16,2.43,25.88,0,1
1:16,2149.17,5,200,2149.17,2.03,25.76,0,1
1:17,2151.13,5,200,2151.13,1.92,25.65,0,1
1:18,2153.13,5,200,2153.13,2.01,25.54,0,1
1:19,2155.03,5,200,2155.03,1.8,25.43,0,1
1:20,2157.06,5,200,2157.06,2.07,25.31,0,1
1:21,2159.14,5,200,2159.14,2.16,25.19,0,1
1:22,2161.14,5,200,2161.14,2,25.08,0,1
1:23,2163.32,5,200,2163.32,2.36,24.95,0,1
1:24,2165.47,5,200,2165.47,2.3,24.83,0,1
1:25,2167.5,5,200,2167.5,2.07,24.71,0,1
1:26,2169.74,5,200,2169.74,2.48,24.59,0,1
1:27,2171.8,5,200,2171.8,2.12,24.47,0,1
1:28,2174.03,5,200,2174.03,2.46,24.34,0,1
1:29,2176.07,5,200,2176.07,2.08,24.22,0,1
1:30,2178.28,5,200,2178.28,2.42,24.1,0,1
1:31,2180.39,5,200,2180.39,2.22,23.98,0,1
1:32,2182.63,5,200,2182.63,2.48,23.85,0,1
1:33,2184.79,5,200,2184.79,2.32,23.73,0,1
1:34,2186.77,5,200,2186.77,1.96,23.61,0,1
1:35,2188.74,5,200,2188.74,1.95,23.5,0,1
1:36,2190.77,5,200,2190.77,2.07,23.38,0,1
