Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18.0,5.0,-199.99,1999.76,-0.47,34.3,0,0
0:02,18.0,5.0,-199.99,1997.97,-1.58,34.4,0,0
0:03,18.0,5.0,-199.99,1995.83,-2.28,34.52,0,0
0:04,18.0,5.0,-199.99,1993.85,-1.95,34.64,0,0
0:05,18.0,5.0,-199.99,1991.83,-2.04,34.75,0,0
0:06,18.0,5.0,-199.99,1989.62,-2.42,34.88,0,0
0:07,18.0,5.0,-199.99,1987.6,-2.03,34.99,0,0
0:08,18.0,5.0,-199.99,1985.73,-1.73,35.1,0,0
0:09,18.0,5.0,-199.99,1983.53,-2.4,35.23,0,0
0:10,18.0,5.0,-199.99,1981.68,-1.69,35.33,0,0
0:11,18.0,5.0,-199.99,1979.59,-2.17,35.45,0,0
0:12,18.0,5.0,-199.99,1977.67,-1.83,35.56,0,0
0:13,18.0,5.0,-199.99,1975.76,-1.81,35.67,0,0
0:14,18.0,5.0,-199.99,1973.75,-2.01,35.79,0,0
0:15,18.0,5.0,-199.99,1972.0,-1.49,35.89,0,0
0:16,18.0,5.0,-199.99,1970.15,-1.7,35.99,0,0
0:17,18.0,5.0,-199.99,1968.09,-2.11,36.11,0,0
0:18,18.0,5.0,-199.99,1965.93,-2.31,36.23,0,0
0:19,18.0,5.0,-199.99,1963.69,-2.47,36.36,0,0
0:20,18.0,5.0,-199.99,1961.72,-1.93,36.47,0,0
0:21,18.0,5.0,-199.99,1959.51,-2.42,36.6,0,0
0:22,18.0,5.0,-199.99,1957.52,-1.98,36.71,0,0
0:23,18.0,5.0,-199.99,1955.61,-1.81,36.82,0,0
0:24,18.0,5.0,-199.99,1953.41,-2.4,36.95,0,0
0:25,18.0,5.0,-199.99,1951.45,-1.92,37.06,0,0
0:26,18.0,5.0,-199.99,1949.36,-2.18,37.18,0,0
0:27,18.0,5.0,-199.99,1947.17,-2.38,37.3,0,0
0:28,18.0,5.0,-199.99,1944.96,-2.42,37.43,0,0
0:29,18.0,5.0,-199.99,1943.18,-1.55,37.53,0,0
0:30,18.0,5.0,-199.99,1941.12,-2.11,37.65,0,0
0:31,18.0,5.0,-199.99,1939.17,-1.89,37.76,0,0
0:32,18.0,5.0,-199.99,1937.28,-1.78,37.87,0,0
0:33,18.0,5.0,-199.99,1935.26,-2.03,37.99,0,0
0:34,18.0,5.0,-199.99,1933.03,-2.45,38.11,0,0
0:35,18.0,5.0,-199.99,1931.0,-2.06,38.23,0,0
0:36,18.0,5.0,-199.99,1929.22,-1.56,38.33,0,0
0:37,18.0,5.0,-199.99,1927.45,-1.54,38.43,0,0
0:38,18.0,5.0,-199.99,1925.22,-2.46,38.56,0,0
0:39,18.0,5.0,-199.99,1923.15,-2.14,38.68,0,0
0:40,18.0,5.0,-199.99,1921.09,-2.12,38.79,0,0
0:41,18.0,5.0,-199.99,1919.0,-2.18,38.91,0,0
0:42,18.0,5.0,-199.99,1917.1,-1.79,39.02,0,0
0:43,18.0,5.0,-199.99,1915.16,-1.87,39.13,0,0
0:44,18.0,5.0,-199.99,1913.26,-1.8,39.24,0,0
0:45,18.0,5.0,-199.99,1911.37,-1.78,39.35,0,0
0:46,18.0,5.0,-199.99,1909.25,-2.24,39.47,0,0
0:47,18.0,5.0,-199.99,1907.01,-2.47,39.6,0,0
0:48,18.0,5.0,-199.99,1905.02,-1.98,39.71,0,0
0:49,18.0,5.0,-199.99,1902.97,-2.09,39.83,0,0
0:50,18.0,5.0,-199.99,1901.06,-1.81,39.94,0,0
0:51,18.0,5.0,-199.99,1899.28,-1.56,40.04,0,0
0:52,18.0,5.0,-199.99,1897.05,-2.46,40.17,0,0
