Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18,5,-199.99,1999.99,-0.02,34.29,0,0
0:02,18,5,-199.99,1998.23,-1.51,34.39,0,0
0:03,18,5,-199.99,1996.23,-2,34.5,0,0
0:04,18,5,-199.99,1994.24,-1.98,34.61,0,0
0:05,18,5,-199.99,1992.1,-2.28,34.74,0,0
0:06,18,5,-199.99,1989.95,-2.29,34.86,0,0
0:07,18,5,-199.99,1987.79,-2.32,34.98,0,0
0:08,18,5,-199.99,1985.77,-2.04,35.1,0,0
0:09,18,5,-199.99,1984.02,-1.5,35.2,0,0
0:10,18,5,-199.99,1982.12,-1.79,35.31,0,0
0:11,18,8,-199.99,1980.22,-1.79,35.42,0,1
0:12,18,8,-199.99,1978.18,-2.07,35.53,0,1
0:13,18,8,-199.99,1976.24,-1.87,35.64,0,1
0:14,18,8,-199.99,1974.43,-1.62,35.75,0,1
0:15,18,8,-199.99,1972.23,-2.39,35.87,0,1
0:16,18,8,-199.99,1970.12,-2.22,35.99,0,1
0:17,18,8,-199.99,1968.07,-2.09,36.11,0,1
0:18,18,8,-199.99,1965.88,-2.38,36.24,0,1
0:19,18,8,-199.99,1964.09,-1.57,36.34,0,1
0:20,18,8,-199.99,1962.1,-1.97,36.45,0,1
0:21,18,8,-199.99,1959.94,-2.32,36.57,0,1
0:22,18,8,-199.99,1957.92,-2.03,36.69,0,1
0:23,18,8,-199.99,1956.04,-1.76,36.8,0,1
0:24,18,8,-199.99,1954.18,-1.71,36.9,0,1
0:25,18,8,-199.99,1952.03,-2.29,37.03,0,1
0:26,18,8,-199.99,1949.95,-2.15,37.15,0,1
0:27,18,8,-199.99,1947.84,-2.22,37.27,0,1
0:28,18,8,-199.99,1945.69,-2.3,37.39,0,1
0:29,18,8,-199.99,1943.88,-1.61,37.49,0,1
0:30,18,8,-199.99,1941.92,-1.92,37.6,0,1
0:31,18,8,-199.99,1939.68,-2.48,37.73,0,1
0:32,18,8,-199.99,1937.7,-1.95,37.85,0,1
0:33,18,8,-199.99,1935.69,-2.02,37.96,0,1
0:34,18,8,-199.99,1933.68,-2.02,38.08,0,1
0:35,18,8,-199.99,1931.84,-1.68,38.18,0,1
0:36,18,8,-199.99,1930.07,-1.53,38.28,0,1
0:37,18,8,-199.99,1928.08,-1.97,38.4,0,1
0:38,18,8,-199.99,1925.9,-2.36,38.52,0,1
0:39,18,8,-199.99,1923.98,-1.83,38.63,0,1
0:40,18,8,-199.99,1922.08,-1.8,38.74,0,1
0:41,18,8,-199.99,1919.88,-2.4,38.86,0,1
0:42,18,8,-199.99,1917.94,-1.88,38.97,0,1
0:43,18,8,-199.99,1915.95,-1.98,39.09,0,1
0:44,18,8,-199.99,1914.2,-1.5,39.19,0,1
0:45,18,8,-199.99,1912.43,-1.54,39.29,0,1
0:46,18,8,-199.99,1910.53,-1.8,39.4,0,1
0:47,18,8,-199.99,1908.34,-2.38,39.52,0,1
0:48,18,8,-199.99,1906.38,-1.91,39.64,0,1
0:49,18,8,-199.99,1904.53,-1.7,39.74,0,1
0:50,18,8,-199.99,1902.42,-2.21,39.86,0,1
0:51,18,8,-199.99,1900.49,-1.85,39.97,0,1
0:52,18,8,-199.99,1898.68,-1.62,40.08,0,1
0:53,18,8,-199.99,1896.72,-1.91,40.19,0,1
0:54,18,8,-199.99,1894.49,-2.46,40.31,0,1
0:55,18,8,-199.99,1892.63,-1.72,40.42,0,1
0:56,18,8,-199.99,1890.64,-1.98,40.53,0,1
0:57,18,8,-199.99,1888.48,-2.31,40.66,0,1
0:58,18,8,-199.99,1886.62,-1.71,40.76,0,1
0:59,18,8,-199.99,1884.59,-2.06,40.88,0,1
1:00,18,8,-199.99,1882.56,-2.06,41,0,1
1:01,18,8,-199.99,1880.81,-1.5,41.1,0,1
1:02,18,8,-199.99,1879.02,-1.57,41.2,0,1
1:03,18,8,-199.99,1877.11,-1.81,41.31,0,1
1:04,18,8,-199.99,1874.97,-2.27,41.43,0,1
1:05,18,8,-199.99,1872.9,-2.14,41.55,0,1
1:06,18,8,-199.99,1870.72,-2.35,41.67,0,1
1:07,18,8,-199.99,1868.92,-1.59,41.78,0,1
1:08,18,8,-199.99,1867,-1.83,41.89,0,1
1:09,18,8,-199.99,1865.01,-1.98,42,0,1
1:10,18,8,-199.99,1862.86,-2.29,42.12,0,1
1:11,18,8,-199.99,1860.88,-1.96,42.24,0,1
1:12,18,8,-199.99,1858.8,-2.16,42.35,0,1
1:13,18,8,-199.99,1856.68,-2.24,42.48,0,1
1:14,18,8,-199.99,1854.88,-1.59,42.58,0,1
1:15,18,8,-199.99,1852.93,-1.9,42.69,0,1
1:16,18,8,-199.99,1850.94,-1.97,42.8,0,1
1:17,18,8,-199.99,1848.96,-1.95,42.92,0,1
1:18,18,8,-199.99,1846.83,-2.26,43.04,0,1
1:19,18,8,-199.99,1844.97,-1.71,43.14,0,1
1:20,18,8,-199.99,1842.81,-2.32,43.27,0,1
1:21,18,8,-199.99,1840.88,-1.86,43.38,0,1
1:22,18,8,-199.99,1838.64,-2.47,43.51,0,1
