Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18.0,5.0,200.0,1999.88,-0.24,34.29,0,0
0:02,18.0,5.0,200.0,2001.96,2.17,34.17,0,0
0:03,18.0,5.0,200.0,2003.8,1.68,34.07,0,0
0:04,18.0,5.0,200.0,2005.95,2.3,33.95,0,0
0:05,18.0,5.0,200.0,2008.15,2.41,33.82,0,0
0:06,18.0,5.0,200.0,2010.38,2.47,33.69,0,0
0:07,18.0,5.0,200.0,2012.14,1.52,33.59,0,0
0:08,18.0,5.0,200.0,2014.38,2.48,33.46,0,0
0:09,18.0,5.0,200.0,2016.41,2.06,33.35,0,0
0:10,18.0,5.0,200.0,2018.53,2.25,33.23,0,0
0:11,18.0,5.0,200.0,2020.52,1.98,33.11,0,0
0:12,18.0,5.0,200.0,2022.64,2.24,32.99,0,0
0:13,18.0,5.0,200.0,2024.6,1.92,32.88,0,0
0:14,18.0,5.0,200.0,2026.85,2.5,32.75,0,0
0:15,18.0,5.0,200.0,2028.89,2.08,32.63,0,0
0:16,18.0,5.0,200.0,2030.84,1.9,32.52,0,0
0:17,18.0,5.0,200.0,2033.01,2.35,32.4,0,0
0:18,18.0,5.0,200.0,2034.84,1.67,32.29,0,0
0:19,18.0,5.0,200.0,2036.83,1.98,32.18,0,0
0:20,18.0,5.0,200.0,2039.05,2.44,32.05,0,0
0:21,18.0,5.0,200.0,2040.91,1.73,31.95,0,0
0:22,18.0,5.0,200.0,2042.81,1.81,31.84,0,0
0:23,18.0,5.0,200.0,2044.84,2.07,31.72,0,0
0:24,18.0,5.0,200.0,2046.89,2.1,31.61,0,0
0:25,18.0,5.0,200.0,2049.02,2.27,31.48,0,0
0:26,18.0,5.0,200.0,2051.11,2.18,31.37,0,0
0:27,18.0,5.0,200.0,2053.21,2.21,31.25,0,0
0:28,18.0,5.0,200.0,2054.99,1.56,31.14,0,0
0:29,18.0,5.0,200.0,2056.77,1.56,31.04,0,0
