Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,[LABEL]: ERROR_STATE
0:00,13,3,0,2000,0,34.29,0,0
0:01,18.0,5.0,-199.99,2000.2,0.41,34.27,0,0
0:02,18.0,5.0,-199.99,1998.1,-2.19,34.39,0,0
0:03,18.0,5.0,-199.99,1996.18,-1.84,34.5,0,0
0:04,18.0,5.0,-199.99,1994.01,-2.33,34.63,0,0
0:05,18.0,5.0,-199.99,1992.01,-1.99,34.74,0,0
0:06,18.0,5.0,-199.99,1989.77,-2.47,34.87,0,0
0:07,18.0,5.0,-199.99,1987.7,-2.13,34.99,0,0
0:08,18.0,5.0,-199.99,1985.93,-1.54,35.09,0,0
0:09,18.0,5.0,-199.99,1983.84,-2.18,35.21,0,0
0:10,18.0,5.0,-199.99,1981.89,-1.9,35.32,0,0
0:11,18.0,5.0,-199.99,1979.93,-1.92,35.43,0,0
0:12,18.0,5.0,-199.99,1978.03,-1.8,35.54,0,0
0:13,18.0,5.0,-199.99,1975.91,-2.23,35.66,0,0
0:14,18.0,5.0,-199.99,1973.71,-2.39,35.79,0,0
0:15,18.0,5.0,-199.99,1971.88,-1.66,35.89,0,0
0:16,18.0,5.0,-199.99,1970.01,-1.73,36.0,0,0
0:17,18.0,5.0,-199.99,1968.22,-1.58,36.1,0,0
0:18,18.0,5.0,-199.99,1966.25,-1.93,36.21,0,0
0:19,18.0,5.0,-199.99,1964.16,-2.18,36.33,0,0
0:20,18.0,5.0,-199.99,1961.98,-2.35,36.46,0,0
0:21,18.0,5.0,-199.99,1959.84,-2.28,36.58,0,0
0:22,18.0,5.0,-199.99,1957.73,-2.21,36.7,0,0
0:23,18.0,5.0,-199.99,1955.6,-2.26,36.82,0,0
0:24,18.0,5.0,-199.99,1953.55,-2.1,36.94,0,0
0:25,18.0,5.0,-199.99,1951.67,-1.75,37.05,0,0
0:26,18.0,5.0,-199.99,1949.63,-2.08,37.16,0,0
0:27,18.0,5.0,-199.99,1947.55,-2.15,37.28,0,0
0:28,18.0,5.0,-199.99,1945.39,-2.31,37.41,0,0
0:29,18.0,5.0,-199.99,1943.52,-1.74,37.51,0,0
0:30,18.0,5.0,-199.99,1941.73,-1.57,37.62,0,0
0:31,18.0,5.0,-199.99,1939.89,-1.67,37.72,0,0
0:32,18.0,5.0,-199.99,1937.88,-2.01,37.84,0,0
0:33,18.0,5.0,-199.99,1936.05,-1.65,37.94,0,0
0:34,18.0,5.0,-199.99,1934.19,-1.71,38.05,0,0
0:35,18.0,5.0,-199.99,1932.36,-1.65,38.15,0,0
0:36,18.0,5.0,-199.99,1930.27,-2.17,38.27,0,0
0:37,18.0,5.0,-199.99,1928.05,-2.43,38.4,0,0
0:38,18.0,5.0,-199.99,1925.88,-2.33,38.52,0,0
0:39,18.0,5.0,-199.99,1923.64,-2.48,38.65,0,0
0:40,18.0,5.0,-199.99,1921.49,-2.3,38.77,0,0
0:41,18.0,5.0,-199.99,1919.64,-1.7,38.88,0,0
0:42,18.0,5.0,-199.99,1917.5,-2.27,39.0,0,0
0:43,18.0,5.0,-199.99,1915.48,-2.03,39.12,0,0
0:44,18.0,5.0,-199.99,1913.5,-1.96,39.23,0,0
0:45,18.0,5.0,-199.99,1911.55,-1.89,39.34,0,0
0:46,18.0,5.0,-199.99,1909.8,-1.5,39.44,0,0
0:47,18.0,5.0,-199.99,1907.68,-2.24,39.56,0,0
0:48,18.0,5.0,-199.99,1905.86,-1.63,39.67,0,0
0:49,18.0,5.0,-199.99,1903.76,-2.19,39.79,0,0
0:50,18.0,5.0,-199.99,1901.93,-1.66,39.89,0,0
0:51,18.0,5.0,-199.99,1899.89,-2.07,40.01,0,0
0:52,18.0,5.0,-199.99,1897.8,-2.17,40.13,0,0
0:53,18.0,5.0,-199.99,1895.71,-2.18,40.25,0,0
0:54,18.0,5.0,-199.99,1893.77,-1.88,40.36,0,0
0:55,18.0,5.0,-199.99,1891.58,-2.38,40.48,0,0
0:56,18.0,5.0,-199.99,1889.55,-2.05,40.6,0,0
